T109935	CAT1699	-2.53032069099	0.243732091236
T330024	HNCAT59	2.52705910208	0.243732091236
T342039	CAT1023.1	2.52374649163	0.243732091236
T151552	CAT1957.2	2.51696618157	0.243732091236
T263301	KCCAT459	-2.50276335217	0.247337636623
T275023	CAT610	2.49426654767	0.247799361213
T177653	CAT2115	2.48629968605	0.248035535812
T260275	OVAT122	-2.47605558569	0.249651390039
T018107	KCCAT153	-2.45599033704	0.256603154702
T196811	CAT293.3	2.43846781243	0.256603154702
T117245	CAT1753	2.43758580934	0.256603154702
T298886	KCCAT283	-2.43563904506	0.256603154702
T251873	CAT456	2.42139991329	0.260147351612
T011263	THCAT364	2.41610882021	0.260147351612
T020048	CAT109	2.40758746446	0.26128241759
T101373	PRCAT308	-2.39446435926	0.262469374948
T049520	CAT1309.1	-2.39265403613	0.262469374948
T046673	CAT1291	-2.38593924663	0.262695872083
T225540	AMAT121	2.36913141398	0.265462231154
T196780	CAT293.1	2.3689804969	0.265462231154
T323519	KCCAT24.4	2.34880405193	0.268506496186
T122239	PRC1-AS1	2.34669001069	0.268506496186
T206471	CAT358.3	2.34526396585	0.268506496186
T166766	TINCR.1	2.34022552507	0.268506496186
T095092	LINC00458.1	2.33182221153	0.270150503951
T324412	KCCAT354	2.32524486476	0.270711057828
T205207	CAT349	-2.30849860757	0.27346573886
T060210	THCAT226	-2.2985151586	0.27346573886
T297706	HRAT9	-2.29228093314	0.27346573886
T291825	THCAT523	-2.28804556556	0.27346573886
T203415	HOXD-AS1	2.28309669121	0.27346573886
T176611	PNAT53	2.282710177	0.27346573886
T109441	LVCAT75	2.27740291998	0.27346573886
T136619	CAT1876.2	-2.27413239778	0.27346573886
T183922	CAT200	-2.27284021108	0.27346573886
T159667	CAT2005.2	2.2659759458	0.274628994884
T252948	MME-AS1.2	2.26029090784	0.275085694399
T082004	MEAT118	-2.24718456254	0.280328347333
T353731	FAM83H-AS1.2	2.24214037374	0.280452104097
T023556	KCCAT489	-2.22075422528	0.283485541899
T107057	CAT1686	2.21819968319	0.283485541899
T194169	CAT275	2.21424614735	0.283485541899
T036720	LINC00707.2	2.20861417423	0.283485541899
T131898	HNCAT90	2.19792382085	0.283485541899
T363042	CAT1168.1	-2.18193457878	0.283485541899
T252227	PRCAT169	2.18175139279	0.283485541899
T234101	LSCAT230	-2.17871748798	0.283485541899
T322202	INHBA-AS1	2.17801080727	0.283485541899
T165230	CAT2039.2	-2.16649297824	0.283485541899
T081453	CAT1540.1	2.15850526667	0.283485541899
T110055	KCCAT561	-2.15722664003	0.283485541899
T274488	CAT604.2	2.15301345812	0.283485541899
T313640	CAT881	2.15198475587	0.283485541899
T006282	BRCAT233	2.15009790686	0.283485541899
T086560	CAT1570	-2.14959301954	0.283485541899
T231418	MIAT.2	-2.14944104441	0.283485541899
T170655	CAT2080.2	-2.14762580012	0.283485541899
T241165	CAT401.1	-2.14622046495	0.283485541899
T375185	CAT2283.1	-2.13951001684	0.283485541899
T242849	SEMA3B-AS1	-2.13920009894	0.283485541899
T073831	CAT1472.1	-2.13763229432	0.283485541899
T168316	MEAT145	-2.13536024186	0.283485541899
T151696	HICLINC347	-2.13390496786	0.283485541899
T324413	KCCAT484	2.13101283123	0.283485541899
T180043	UTAT26	-2.11652583376	0.290574676423
T378637	CRAT45	2.1011953651	0.294666944757
T083975	CAT1558	-2.10061411982	0.294666944757
T196783	MIR4435-1HG.2	2.09656899655	0.294666944757
T175094	CAT2101.1	2.08845223359	0.294666944757
T006508	CRAT14	-2.08801154796	0.294666944757
T251112	IL20RB-AS1	2.08618564893	0.294666944757
T122143	PRCAT314	2.08500505425	0.294666944757
T020046	CAT108	2.07752886286	0.297365812946
T110091	MEAT131	2.05693304954	0.303529772666
T009282	CAT41	2.05426782235	0.303529772666
T376626	CAT2290	-2.05209769908	0.303529772666
T114704	CAT1727	2.04595088606	0.303529772666
T207123	CAT365	2.04543038557	0.303529772666
T149818	CAT1947.1	2.04444652445	0.303529772666
T068812	LSCAT15.3	2.0439393209	0.303529772666
T258687	CAT504	2.04146635801	0.303529772666
T301883	CAT791	2.03511765917	0.305683703021
T225754	HNCAT41.3	2.0288288049	0.307827902121
T175227	MBAT106	2.01888516499	0.311535320492
T018097	CAT95	-2.01309689081	0.311535320492
T109219	CAT1696	-2.00593933541	0.311535320492
T119324	LOXL1-AS1.2	2.00545796699	0.311535320492
T177855	CAT2117.2	2.00501035655	0.311535320492
T010553	FOXD2-AS1.1	2.004606258	0.311535320492
T340308	CAT1010	1.99837897962	0.313793175082
T364547	KHCAT138.1	1.9951004091	0.313944466251
T043237	CAT1270	1.9838893066	0.319573248051
T265137	CAT550	1.97671737917	0.319573248051
T138855	VPS9D1-AS1.2	1.97506001117	0.319573248051
T010931	KPCAT6	1.96949209334	0.319573248051
T064270	CAT1400	-1.96782132624	0.319573248051
T015476	CAT79	1.96667891857	0.319573248051
T339197	CAT1007.3	1.96418672731	0.319573248051
T212172	CAT2137.1	1.96357991006	0.319573248051
T075756	LSCAT43	1.95697636777	0.322320754343
T115663	KHCAT102	-1.94790212302	0.326960941198
T061741	AMAT78	-1.94393676095	0.327803354927
T203742	CRAT44	1.93485940756	0.332553449817
T165871	UTAT21	-1.92928962502	0.334672680906
T050959	LINC00959	-1.9140818161	0.344377819113
T037072	CAT1227.1	1.90931205545	0.345963178099
T104499	CAT1664	1.8980430615	0.352810447758
T030861	CAT167.1	-1.89120819271	0.3543746735
T196790	CAT295.2	1.88944825471	0.3543746735
T162261	BRCAT296	-1.88795303371	0.3543746735
T193188	CAT268	-1.87980048886	0.357428656409
T225755	HNCAT41.2	1.87071219748	0.357428656409
T324409	CAT941.3	1.86851961724	0.357428656409
T324416	EGFR-AS1.1	1.868160903	0.357428656409
T334983	THCAT283.1	1.86625580492	0.357428656409
T073019	CAT1466.3	1.86464571111	0.357428656409
T346866	MEAT136	-1.86419433723	0.357428656409
T367341	CAT1202.3	1.86316551263	0.357428656409
T133266	KHCAT230	1.85966693049	0.358200125752
T119893	CAT1773	1.85169020839	0.360632495413
T098602	LINC00460.1	1.85164828193	0.360632495413
T293149	HICLINC148	1.84719021006	0.360808227563
T082929	KCCAT699	1.84492225536	0.360808227563
T350987	KCCAT365	-1.84392710489	0.360808227563
T266820	CAT565	-1.83785606093	0.363808512921
T171559	CAT2088.2	-1.83078910809	0.364098206605
T183196	PRCAT62	1.82741053013	0.364098206605
T379447	BRCAT349	-1.82364011982	0.364098206605
T200365	LVCAT88	1.82334121723	0.364098206605
T219719	CAT2179.2	1.8216049363	0.364098206605
T135288	LACAT3	1.81983242194	0.364098206605
T276865	CAT631	1.8171768285	0.364098206605
T020857	GBAT2	-1.8115027214	0.364098206605
T118007	CAT1764.2	1.80994335557	0.364098206605
T129703	KCCAT172	-1.80961419603	0.364098206605
T336822	CAT998	-1.80770512568	0.364098206605
T339244	CAT1007.2	-1.80352874711	0.364098206605
T353067	PRCAT268	1.80309036476	0.364098206605
T105648	CAT1676	1.80224563906	0.364098206605
T153890	CAT1977	1.80198967881	0.364098206605
T220769	KCCAT106	1.79696829336	0.364708630987
T234591	CAT2253.1	1.7945352505	0.364708630987
T375351	CAT2284	-1.79154398206	0.364708630987
T030998	CAT171.3	1.78966147656	0.364708630987
T196789	CAT295.1	1.78753211413	0.364708630987
T201517	CMAT28	-1.78702969999	0.364708630987
T014947	CAT76.1	1.78563035438	0.364708630987
T076032	CAT1492.2	1.78285682913	0.365200766437
T073015	CAT1466.2	1.78035183869	0.365476747642
T250694	CAT448	-1.77584887127	0.367448650864
T264867	KHCAT40.2	1.77336534355	0.367726453149
T077376	CAT1501.4	-1.76674639202	0.370212053372
T023099	KCCAT308	-1.76559565156	0.370212053372
T285803	LUCAT1.2	1.76403717037	0.370212053372
T161783	CAT2015	-1.75931237833	0.372444861769
T144646	CVAT13	1.75339945473	0.372707797442
T142862	CAT1911	1.75106607386	0.372707797442
T117110	CAT1750	1.74892593808	0.372707797442
T369840	CAT1212	1.74882726696	0.372707797442
T275812	CAT623.2	1.7485906518	0.372707797442
T125200	SNHG9	-1.74034758708	0.373168441646
T257712	CAT498	1.73983714214	0.373168441646
T341428	KHCAT270	-1.73982858952	0.373168441646
T193261	THCAT7	1.73726907283	0.373168441646
T269948	KHCAT74	1.73639027868	0.373168441646
T299155	CAT781	1.73587694307	0.373168441646
T064024	CAT1395	-1.73110733828	0.375558636771
T360248	PRCAT207	1.72150239581	0.38220386561
T300038	HCG15	1.71760026363	0.383900467862
T032227	HRAT14	1.71406843069	0.384678348601
T054264	CAT1334.2	-1.71034162942	0.384678348601
T284980	CKMT2-AS1.1	1.70904538088	0.384678348601
T129766	CAT1839	1.70707668997	0.384678348601
T123753	KCCAT2	1.70514801178	0.384678348601
T067654	BRCAT320	1.70503540372	0.384678348601
T315962	CAT893.3	1.70196495289	0.385701009687
T285881	KCCAT259	1.69150981418	0.387335886378
T063450	PNAT124	-1.69018571272	0.387335886378
T351742	KCCAT622	1.68889502653	0.387335886378
T196818	MIR4435-1HG.3	1.68543459518	0.387335886378
T332760	KCCAT6	1.68510105666	0.387335886378
T014432	BRCAT392	-1.6842432936	0.387335886378
T267386	LACAT168	-1.68350189762	0.387335886378
T073870	KCCAT388	-1.68340948917	0.387335886378
T062673	CAT1381	1.68324184697	0.387335886378
T244137	THCAT531	1.67835824837	0.388563996118
T086012	USP30-AS1	-1.67723178801	0.388563996118
T175631	MEAT133	1.67485349649	0.388563996118
T127668	SMAT19	1.67456778722	0.388563996118
T193441	LINC00152.3	1.6686748015	0.390065974756
T148546	MEAT128	-1.66716640057	0.390065974756
T068348	CAT1432	-1.66553819519	0.390065974756
T138315	AMAT2	1.66287114543	0.390065974756
T261126	CAT515	1.66157728365	0.390065974756
T042079	LACAT267	1.6607104211	0.390065974756
T037552	HNCAT236	-1.66040656389	0.390065974756
T261935	THCAT224	-1.65711452265	0.391221857467
T298538	CAT777	1.65351310181	0.391221857467
T163670	KCCAT285	1.65326515267	0.391221857467
T153126	CAT1969.1	1.65093032373	0.391221857467
T064151	CAT1399	1.64792141723	0.391221857467
T234605	CAT2254.2	-1.64762310566	0.391221857467
T113004	OVAT249	1.64698475851	0.391221857467
T027822	CAT148	1.64525522615	0.391242638659
T093420	KHCAT335	-1.64107096414	0.393487242509
T225820	CAT2208.2	-1.63846399212	0.394316064258
T243120	KCCAT701	-1.63566367982	0.394394222765
T330111	CAT962	1.63501127716	0.394394222765
T303475	THCAT105	1.63264819882	0.395020868078
T018596	CAT99.2	1.62702339219	0.398637073882
T316808	KPCAT69	1.61449618215	0.407344646239
T099562	KCCAT377	1.61406849472	0.407344646239
T203065	MLK7-AS1	1.61267564625	0.407344646239
T252253	WWTR1-AS1.1	1.60728090132	0.408897314233
T218272	OSER1-AS1.2	1.60724482197	0.408897314233
T077424	THCAT241	-1.6061160665	0.408897314233
T180242	MBAT100	1.60050842087	0.410301970669
T101483	CAT1645	-1.60009598505	0.410301970669
T049804	CAT1313	-1.59939976817	0.410301970669
T196775	MIR4435-1HG.5	1.59816869209	0.410301970669
T123682	CAT1796	1.59399671509	0.412538562994
T245853	BRCAT331	1.59261438734	0.412538562994
T108891	BRCAT116	1.58987048927	0.413136678882
T150404	BRCAT103	1.58783938067	0.413136678882
T048559	LVCAT33	1.58723826196	0.413136678882
T160533	CAT2009.2	1.58562086013	0.413136678882
T351869	THCAT1.1	1.58410303593	0.413136678882
T032612	CAT184	1.58043347348	0.415148916787
T284974	CAT683	1.57657467277	0.416931851801
T199999	CAT313.5	1.57547019131	0.416931851801
T105624	HIF1A-AS2.1	1.57177147995	0.419006729042
T328387	CAT956	1.56873449742	0.420456095417
T054093	CAT1333	-1.5648435791	0.42190207285
T355398	AMAT108	-1.56418506671	0.42190207285
T232833	HNCAT71.1	1.56117148474	0.4228996523
T111204	CAT1707	1.56012236103	0.4228996523
T306887	PRCAT179	1.55744509846	0.423713909594
T225716	HNCAT227	-1.55570327037	0.423713909594
T241511	LIMD1-AS1.2	-1.55477086678	0.423713909594
T196772	MIR4435-1HG.8	1.55244500879	0.423902246507
T366807	THCAT128	1.55159301624	0.423902246507
T149628	HICLINC345.1	-1.54847025582	0.425504061328
T137479	CAT1882	1.5463717798	0.426110735116
T006269	MEAT152	-1.5402514004	0.430693353224
T330239	KCCAT375	1.53809138868	0.431378490196
T339210	CAT1007.4	1.53409946729	0.433896022738
T211428	HNCAT283	1.53193247778	0.43460312421
T191965	CAT264.1	1.5302107169	0.43487023253
T078055	OVAT21	1.52626156246	0.437379847344
T252250	KCCAT227	1.52281569622	0.439399333706
T099201	SMAT8	1.51988594339	0.440908731567
T227683	CAT2218	1.51684804035	0.441637561809
T303449	CAT800.1	-1.51630199867	0.441637561809
T351183	CAT1098.2	1.51312084969	0.442563817031
T056318	CAT1345.3	1.51254425521	0.442563817031
T165021	MBAT56	-1.51099638068	0.442697255603
T239205	MBAT70	-1.50854585548	0.442973532089
T342856	LSCAT154	1.50790532875	0.442973532089
T358163	CAT1141.4	-1.50492045981	0.444589736045
T073832	CAT1472.2	-1.50130594032	0.445462417694
T231037	LACAT268	-1.50127592201	0.445462417694
T077317	CAT1500	-1.49905517885	0.445558829232
T251875	KCCAT220	1.49729502217	0.445558829232
T213910	THCAT536	1.49702597795	0.445558829232
T050619	BRCAT89	1.48827288764	0.452631941987
T193444	LINC00152.1	1.48665659828	0.452631941987
T248563	CAT434	-1.48517675723	0.452631941987
T049521	UTAT56	-1.48470570416	0.452631941987
T313012	CAT876	1.48019381376	0.454874173861
T042002	KHCAT373	-1.47984527361	0.454874173861
T284702	CAT679.2	-1.46778690614	0.465513601621
T167572	RAB11B-AS1.1	-1.46679918218	0.465513601621
T196776	MIR4435-1HG.6	1.46576420069	0.465513601621
T104333	LINC00519	-1.46167721749	0.466780334187
T002706	CAT11.1	-1.46166136524	0.466780334187
T118714	CAT1767	1.45903692052	0.466780334187
T078348	CAT1512.1	-1.45848972499	0.466780334187
T141801	CAT1905	-1.45793313729	0.466780334187
T207212	CAT366.3	1.45115994732	0.472680513485
T355241	THCAT290	-1.44633242253	0.47618894138
T284251	LSCAT89	1.44409060757	0.47618894138
T223707	LINC00478.3	-1.44274263007	0.47618894138
T195256	CAT281	1.44271581354	0.47618894138
T305979	LACAT29.1	1.43823782573	0.478753273053
T113717	CAT1717	-1.43779055236	0.478753273053
T353732	FAM83H-AS1.3	1.43619359877	0.479011271532
T160532	CAT2009.1	1.43497915272	0.479011271532
T021014	BRCAT411	1.42820294601	0.482686426944
T110182	OVAT5	1.42609691521	0.482686426944
T030352	CAT163	1.42523548377	0.482686426944
T188538	KHCAT367	1.42469731413	0.482686426944
T094733	LINC00371.2	1.42336466756	0.482686426944
T162541	CAT2020.3	1.42204944826	0.482686426944
T127337	CAT1818	1.42181160036	0.482686426944
T196839	CAT297	1.42150040034	0.482686426944
T130156	CAT1844	-1.41857516396	0.48449120079
T057599	CAT1351	1.41483089855	0.48449120079
T241014	CCDC13-AS1	-1.41457248792	0.48449120079
T255789	KHCAT302	1.41428607615	0.48449120079
T223421	OVAT111	1.41364857547	0.48449120079
T355787	CAT1133	-1.40527124933	0.491896592192
T156491	LACAT124	1.40459306663	0.491896592192
T225520	KCCAT162	1.40195657836	0.49228229375
T104538	KCCAT295	-1.40123228504	0.49228229375
T092450	TEX26-AS1.4	1.39931046488	0.49228229375
T050479	CAT1317.3	-1.39537464618	0.49228229375
T322424	PRCAT233	1.39493130361	0.49228229375
T045279	CAT1284.3	-1.39485840203	0.49228229375
T280801	PRCAT124	-1.39319664717	0.49228229375
T128248	MEAT101.2	1.39262561068	0.49228229375
T175450	THCAT353	-1.39245460826	0.49228229375
T349016	CAT1080	1.39212074532	0.49228229375
T114522	CAT1724.3	1.39043761862	0.492836181022
T166529	CAT2047	1.38457420753	0.497333350619
T203475	CAT338	1.38411291694	0.497333350619
T313198	LACAT220	1.37608299327	0.503425918117
T256375	LSCAT140	1.37432823371	0.503425918117
T228930	LACAT91	-1.37336504863	0.503425918117
T153125	CAT1969.2	1.373192667	0.503425918117
T313639	CAT880	1.37293210545	0.503425918117
T126437	PRCAT297	-1.37095749452	0.503821709768
T099198	SMAT2	1.37025587664	0.503821709768
T297391	CAT769	-1.36848253421	0.50453052787
T196460	CAT287	1.36614021822	0.50462279849
T181775	ZNF667-AS1.1	1.36316673501	0.50462279849
T011935	THCAT529.2	1.36294106704	0.50462279849
T010930	CAT50	1.36086565153	0.50462279849
T023519	CAT124	-1.36000689183	0.50462279849
T067108	PRCAT304	1.35997182566	0.50462279849
T150108	BRCAT356	1.35952079927	0.50462279849
T022591	CAT122	1.3592113552	0.50462279849
T289970	KCCAT443	1.35666322627	0.505841937919
T177396	CAT2113.1	1.35589552885	0.505841937919
T027830	CAT149.1	1.3537965657	0.506972369658
T190388	CAT248	1.35062119564	0.508452245753
T182390	UTAT8.2	-1.34907459298	0.508452245753
T171377	CAT2084.2	-1.34788055269	0.508452245753
T342925	CAT1034	1.34552139661	0.508452245753
T298139	CAT776	-1.34376501267	0.508452245753
T214610	THCAT420	1.34277953236	0.508452245753
T043711	CAT1274	-1.34259810449	0.508452245753
T291543	CAT733.1	1.34212764205	0.508452245753
T379896	CAT2313	1.34183160874	0.508452245753
T116384	CAT1742	-1.34139432033	0.508452245753
T100469	CAT1641	-1.33935480906	0.509555614106
T263868	CAT539	-1.33692010626	0.511129530243
T307028	CAT827.3	-1.32993365839	0.516592137435
T196812	CAT296.2	-1.32912869628	0.516592137435
T344583	CAT1049.1	-1.32895294938	0.516592137435
T063018	SHANK2-AS2	-1.32725358139	0.516592137435
T274480	CAT604.3	1.32683129343	0.516592137435
T317019	HNCAT160	1.3257887478	0.516592137435
T095719	CAT1620	1.32187043208	0.517617571647
T348604	CAT1071	1.32173966926	0.517617571647
T153059	CAT1968.1	-1.32170654129	0.517617571647
T312317	LSCAT188	-1.31694901066	0.521823377003
T195554	LINC01127	1.31514994341	0.521823377003
T259430	CAT507.1	1.31469422127	0.521823377003
T354680	CAT1125.2	-1.3139341981	0.521823377003
T028931	CAT156	-1.31130008943	0.522303292226
T291552	CAT733.2	1.31124114335	0.522303292226
T149738	HOXB-AS2.2	1.31036877086	0.522303292226
T356436	MIR31HG.1	1.3081906208	0.523661474091
T150343	CAT1951	1.30461595459	0.526599058537
T307548	LACAT59	1.30222922717	0.526599058537
T270264	SNHG8.1	-1.30210458054	0.526599058537
T371804	CAT2275.2	-1.30158522574	0.526599058537
T196777	CAT294	1.29998724775	0.52727880592
T072109	CAT1459	1.2977659292	0.528720763795
T167789	MBAT66	-1.29556715235	0.5301421532
T165339	CAT2041.1	1.29280753714	0.532257264658
T218487	CAT2170	1.28906142656	0.533804334717
T321689	CAT926	-1.28856460153	0.533804334717
T129952	CAT1841.3	1.28847055967	0.533804334717
T360304	PRCAT102.2	-1.28589681539	0.534126101601
T281235	LIFR-AS1.2	-1.28584154997	0.534126101601
T225756	HNCAT41.1	1.2851540153	0.534126101601
T202990	CAT328.3	1.28319999661	0.534758736107
T015544	CAT80.2	1.2825469468	0.534758736107
T245060	CAT423	1.27881815682	0.534758736107
T336714	PRCAT231	1.27873390065	0.534758736107
T282973	PART1.3	-1.2783507017	0.534758736107
T151603	CAT1958	1.27796776227	0.534758736107
T091073	AMAT155	1.27759444072	0.534758736107
T219721	CAT2179.1	1.27620556815	0.534899990463
T120682	KCCAT367	-1.27444134055	0.534899990463
T334375	MEAT138	-1.272781267	0.534899990463
T275025	KHCAT360	-1.27276122632	0.534899990463
T253222	CAT461	1.27251631921	0.534899990463
T036759	KCCAT509	1.26862393379	0.538491760592
T096538	EDNRB-AS1	-1.26517666682	0.540592006028
T163665	KCCAT207	1.26496824031	0.540592006028
T231139	CAT2229	-1.2611514671	0.544135610192
T241300	ZNF197-AS1.1	-1.25895027634	0.544702379277
T315963	CAT893.6	1.25874745484	0.544702379277
T150556	CAT1953.1	1.25767974132	0.544821605151
T180581	CAT2130	1.25639227741	0.545219392373
T135745	CAT1870	-1.25430214457	0.546511045551
T307090	PRCAT257	1.25343012816	0.546511045551
T104761	CAT1667	1.24763335782	0.551356285255
T138854	VPS9D1-AS1.1	1.24690955382	0.551356285255
T364935	THCAT63	1.2467110541	0.551356285255
T045002	LINC00857.1	1.24224603596	0.554755308354
T145493	CAT1925	1.24212872258	0.554755308354
T138950	CAT1889	1.23774993504	0.558410266499
T363540	CAT1172	-1.23737199148	0.558410266499
T293002	CAT743	-1.23607281081	0.558860348238
T071362	AMAT50	1.23461804975	0.55951386185
T001677	TP73-AS1.2	1.23110336436	0.562834084418
T364168	CAT1177.2	1.22959440338	0.563567911295
T203779	TTN-AS1.4	1.22342533274	0.570393118779
T338612	LACAT43.1	-1.22243407829	0.570461732485
T049511	CAT1308	1.21679701409	0.574838243487
T240653	AMAT5	-1.21578387221	0.574838243487
T114878	CAT1729.2	-1.21542004325	0.574838243487
T227255	CAT2216.2	1.21508026394	0.574838243487
T011976	CAT58.2	1.21436883086	0.574838243487
T331686	CAT967	1.21196546262	0.574838243487
T166200	CAT2044	-1.21136102694	0.574838243487
T238488	HRAT84	-1.21028758402	0.574838243487
T038056	MBAT92	-1.20889318613	0.574838243487
T159636	GATA6-AS1.1	1.20846178988	0.574838243487
T272992	CAT597	-1.20741513343	0.574838243487
T262691	KCCAT175	1.20735295792	0.574838243487
T067679	KCCAT27.1	1.20708897947	0.574838243487
T256551	LSCAT87	1.20503980034	0.575344575905
T049499	CAT1307	1.20488566612	0.575344575905
T120974	KHCAT255	-1.20350043258	0.575359787245
T030992	CAT171.2	1.20306084334	0.575359787245
T177088	MPAT3	1.20141073489	0.576349306045
T164487	AMAT75	1.1989661192	0.577928484182
T086002	KPCAT49	-1.19752580568	0.577928484182
T000487	CAT3	-1.19677041517	0.577928484182
T104760	KHCAT89	1.19650267536	0.577928484182
T219729	CAT2181	1.19573121665	0.577928484182
T058451	CAT1355	-1.19329321919	0.579633026421
T325752	AMAT54	1.1912055666	0.579633026421
T036693	THCAT415	1.19098837982	0.579633026421
T225781	CAT2207	1.19089238301	0.579633026421
T133492	CRAT4	1.18882673889	0.580999116025
T217216	CAT2164.1	1.18651995154	0.580999116025
T113833	KCCAT470	1.1845076804	0.580999116025
T153124	CAT1969.3	1.18422004542	0.580999116025
T255859	KCCAT255	1.18397055001	0.580999116025
T047062	THCAT463	-1.18394046051	0.580999116025
T116002	LACAT70	1.18370972549	0.580999116025
T227258	CAT2216.1	1.1822011443	0.581146465062
T087497	KCCAT135.1	1.18185543975	0.581146465062
T073332	A2M-AS1.2	1.17780171022	0.584372001879
T334243	CAT983.3	1.17697844764	0.584372001879
T196778	MIR4435-1HG.4	1.17684846862	0.584372001879
T088840	CAT1578	1.1754317691	0.58511580819
T220458	CAT2182	1.17260408528	0.587055249195
T126024	CAT1811	1.17227123205	0.587055249195
T025154	HICLINC24.1	1.16709568341	0.590739452299
T363705	THCAT71	1.1661621715	0.590739452299
T292016	MBAT72	-1.16552420103	0.590739452299
T268032	CAT573.1	-1.16465932217	0.590739452299
T132673	CAT1854.2	1.16371106215	0.590739452299
T128529	CAT1827	1.16346733905	0.590739452299
T030339	CAT162.2	1.16285598629	0.590739452299
T023138	BRCAT214.1	1.16139987053	0.590739452299
T232879	KCCAT594	-1.16016766065	0.590739452299
T191200	THCAT609	1.16010547718	0.590739452299
T324410	CAT941.1	1.1590798451	0.590739452299
T027958	CAT151.1	1.15831249468	0.590739452299
T227317	LINC00319.1	1.15708745763	0.590739452299
T180441	KHCAT250	1.15680981879	0.590739452299
T289235	CAT719	1.15645917406	0.590739452299
T320554	HOXA-AS2.1	1.15600788653	0.590739452299
T335044	KPCAT8	-1.15400495338	0.59233327383
T148235	LSCAT92	-1.1483925622	0.5936623819
T239000	SGOL1-AS1	1.14815198418	0.5936623819
T350239	MEAT150	-1.14769450233	0.5936623819
T196585	CAT288.1	1.14658185876	0.5936623819
T017591	KCCAT16.1	1.14572368065	0.5936623819
T359449	CMAT24	-1.14547440635	0.5936623819
T269691	KHCAT185	-1.14540713972	0.5936623819
T275639	KHCAT184	1.14398607049	0.5936623819
T348881	CAT1078	1.14383986611	0.5936623819
T109783	PRCAT114	-1.14334528282	0.5936623819
T351405	CAT1100.2	1.14225438806	0.5936623819
T286538	RGMB-AS1.1	-1.13965804649	0.5936623819
T048489	KCCAT62	1.13953885702	0.5936623819
T274966	CAT609	1.13916991732	0.5936623819
T016131	KCCAT131.1	1.13906072174	0.5936623819
T348722	CAT1075	-1.13874749687	0.5936623819
T357710	PNAT122	-1.13857715508	0.5936623819
T118005	CAT1764.1	-1.13830829579	0.5936623819
T189916	CAT243	-1.13653867398	0.594984492774
T196782	CAT293.2	1.13468978569	0.595640799596
T038412	LACAT195	-1.13394910143	0.595640799596
T073016	CAT1466.1	1.13259330288	0.595640799596
T118493	IQCH-AS1	-1.12928319369	0.595640799596
T364851	CAT1182	1.12915685766	0.595640799596
T125569	HNCAT232	-1.12909851631	0.595640799596
T100137	CAT1636.1	1.12898887011	0.595640799596
T380698	CAT2317	-1.12657437149	0.595640799596
T184361	CAT207	1.12617796182	0.595640799596
